,3_vertices_46.txt,4_vertices_47.txt,4_vertices_39.txt,3_vertices_24.txt,4_vertices_11.txt,3_vertices_3.txt,4_vertices_22.txt,4_vertices_34.txt,4_vertices_20.txt,4_vertices_5.txt,4_vertices_14.txt,3_vertices_6.txt,3_vertices_18.txt,4_vertices_23.txt,4_vertices_44.txt,4_vertices_30.txt,4_vertices_49.txt,p_3_vertices_32.txt,4_vertices_16.txt,3_vertices_31.txt,3_vertices_29.txt,4_vertices_21.txt,p_3_vertices_9.txt,3_vertices_40.txt,p_4_vertices_34.txt,4_vertices_35.txt,3_vertices_26.txt,3_vertices_28.txt,4_vertices_12.txt,p_4_vertices_49.txt,3_vertices_38.txt,3_vertices_19.txt,3_vertices_13.txt,4_vertices_36.txt,4_vertices_17.txt,4_vertices_8.txt,4_vertices_25.txt,4_vertices_27.txt,3_vertices_2.txt,3_vertices_4.txt,4_vertices_42.txt,3_vertices_43.txt,3_vertices_32.txt,4_vertices_50.txt,4_vertices_41.txt,4_vertices_37.txt,4_vertices_33.txt,4_vertices_7.txt,4_vertices_10.txt,4_vertices_1.txt,4_vertices_45.txt,p_3_vertices_38.txt,3_vertices_15.txt,3_vertices_9.txt,3_vertices_48.txt
p_3_vertices_32.txt,1.7272129481224836,2.5494451709255714,2.4849066497880004,5.375270407716165,2.5494451709255714,4.969805299608001,2.4849066497880004,2.2617630984737906,2.772588722239781,2.4849066497880004,3.4657359027997265,2.197216577368219,1.9740730260540094,2.4849066497880004,3.1135133092123746,2.4849066497880004,2.4849066497880004,0.0,1.791759469228055,4.746661748293791,3.988976046596274,2.772588722239781,5.375270407716164,4.969805299608001,2.2617630984737906,1.6094379124341003,4.68212322715622,4.969805299608001,1.3862943611198906,2.0794415416798357,4.969805299608001,5.375270407716165,2.8903657579261646,1.5686159179138452,1.3862943611198906,2.0794415416798357,1.8562979903656263,2.0794415416798357,3.58351093848811,4.276657119047555,2.4849066497880004,4.276658119048055,2.079432541711336,3.4657359027997265,1.6094379124341003,1.3862943611198906,1.6094379124341003,2.0794415416798357,1.3862943611198906,2.0794415416798357,2.4849076497885,2.8903637579281645,5.2574873720597814,5.375270407716164,3.1780478303779454
4_vertices_16.txt,1.791759469228055,2.4849066497880004,1.791759469228055,1.3217558399823195,2.4849046497900003,0.8754687373538999,1.3862943611198906,2.4849066497880004,1.3862943611198906,2.4849066497880004,3.871201010907891,1.6094379124341003,1.791759469228055,2.4849066497880004,2.8903727578966647,2.8903727578966647,1.504078396776774,1.791759469228055,0.0,1.3862943611198906,2.772588722239781,3.58351693845811,1.0986122886681098,1.3217558399823195,3.4657359027997265,1.791759469228055,1.1631508098056809,1.3862943611198906,2.0794415416798357,3.58351093848811,2.0794415416798357,0.8754687373538999,2.4849066497880004,2.1972255773367193,2.4849066497880004,2.4849066497880004,3.871199010909891,2.4849066497880004,3.1780538303479458,2.014904020542765,4.1588830833596715,2.667228206581955,3.295837866004829,4.1588830833596715,2.772588722239781,2.4849066497880004,2.0794415416798357,2.302585092994046,2.0794415416798357,3.4657359027997265,1.7917604692285551,3.1780538303479458,0.9162907318741551,1.0986122886681098,3.1780518303499457
3_vertices_31.txt,3.871201010907891,1.3862943611198906,1.3862943611198906,1.6094379124341003,2.0794415416798357,1.0986122886681098,1.6094379124341003,1.791759469228055,1.5040773967762742,1.3862943611198906,1.5040773967762742,3.4657359027997265,3.1780538303479458,1.791759469228055,1.3862943611198906,1.791759469228055,1.6094379124341003,4.746661748293791,1.3862943611198906,0.0,1.8562979903656263,1.791759469228055,2.0149030205422647,1.6094379124341003,1.791759469228055,1.791759469228055,1.6094379124341003,2.0794415416798357,0.8109302162163288,1.5040773967762742,2.0794415416798357,1.0986122886681098,2.4849046497900003,1.3862943611198906,1.0986122886681098,1.5686159179138452,1.791759469228055,1.5040773967762742,2.772588722239781,1.6094379124341003,1.5040773967762742,1.791759469228055,2.667229206582455,2.772588722239781,0.8754687373538999,1.3862943611198906,1.791759469228055,1.8562979903656263,1.3217558399823195,1.0986122886681098,1.5686159179138452,3.4657359027997265,0.6931471805599453,2.0149030205422647,2.4849046497900003
3_vertices_29.txt,2.772588722239781,2.772588722239781,2.0794415416798357,2.302585092994046,2.772588722239781,1.8562979903656263,2.772588722239781,2.302585092994046,2.0794415416798357,2.772588722239781,2.772588722239781,2.772588722239781,2.772588722239781,1.7917604692285551,2.4849076497885005,2.772588722239781,2.4849076497885005,3.988976046596274,2.772588722239781,1.8562979903656263,0.0,2.0794415416798357,2.772588722239781,1.6739764335716716,1.8562979903656263,2.0149030205422647,2.0794415416798357,2.0794415416798357,1.0986122886681098,1.791759469228055,2.302585092994046,2.367123614131617,1.8562979903656263,1.3862943611198906,1.3862943611198906,2.0794415416798357,2.0794415416798357,1.791759469228055,2.0149030205422647,2.4849066497880004,1.3862943611198906,2.0794415416798357,1.9095435048849385,2.302585092994046,1.1631508098056809,1.3217558399823195,2.0794415416798357,2.0794415416798357,1.3862943611198906,1.3862943611198906,2.0794415416798357,2.772588722239781,2.0794415416798357,2.772588722239781,1.791759469228055
4_vertices_21.txt,2.772588722239781,3.58352293846411,3.871199010909891,2.4849066497880004,4.276664119018055,2.0794415416798357,2.4849046497900003,3.1780578303559457,3.58351693845811,3.8712050109158906,4.852030263919617,2.772588722239781,2.772588722239781,3.871202010908391,4.564349191468336,3.871205010915891,3.871199010909891,2.772588722239781,3.58351693845811,1.791759469228055,2.0794415416798357,0.0,1.3862943611198906,1.791759469228055,3.871199010909891,3.1780538303479458,2.0794415416798357,1.6739764335716716,3.58351693845811,4.276656119050055,2.0794415416798357,1.3862943611198906,2.8903697578981644,3.58351793845861,3.295834866006329,4.276664119018055,4.1588830833596715,3.871201010907891,3.4657359027997265,2.4849066497880004,3.871201010907891,3.1780538303479458,3.4657359027997265,4.564348191467836,4.094342562224101,3.58352293846411,3.58352293846411,3.58352293846411,3.871205010915891,4.564346191469836,3.58352393846461,3.4657359027997265,1.3862943611198906,1.3862943611198906,2.772588722239781
p_3_vertices_9.txt,4.1588830833596715,1.791759469228055,1.0986122886681098,1.3217558399823195,2.1972245773362196,1.791759469228055,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.2809338454620642,3.4657359027997265,3.6888794541139363,1.0986122886681098,1.0986122886681098,1.5686159179138452,1.6094379124341003,5.375270407716164,1.0986122886681098,2.0149030205422647,2.772588722239781,1.3862943611198906,0.0,2.0149030205422647,1.791759469228055,1.791759469228055,1.791759469228055,1.0986122886681098,1.2809338454620645,1.3862943611198906,1.3862943611198906,1.5040773967762742,3.1780518303499457,1.791759469228055,1.3862943611198906,1.791759469228055,1.3862943611198906,1.791759469228055,3.4657359027997265,2.014904020542765,1.5686159179138452,2.995732273553991,3.58351993845661,2.0794415416798357,1.5686159179138452,1.0986122886681098,1.3862943611198906,2.0794415416798357,1.3862943611198906,1.791759469228055,2.1972255773367193,3.4657359027997265,1.3862943611198906,0.0,3.1780518303499457
3_vertices_40.txt,4.1588830833596715,1.0986122886681098,1.3862943611198906,1.791759469228055,1.5686159179138455,2.0149030205422647,1.3862943611198906,1.5686159179138455,1.3862943611198906,1.0986122886681098,1.3862943611198906,4.1588830833596715,3.871201010907891,1.5040773967762742,1.0986122886681098,1.2809338454620645,1.2809348454625642,4.969805299608001,1.3217558399823195,1.6094379124341003,1.6739764335716716,1.791759469228055,2.0149030205422647,0.0,1.5686159179138452,0.8754687373538999,1.3217558399823195,1.5040773967762742,0.6523251860396901,0.8754687373538999,1.6094379124341003,1.3217558399823195,2.4849046497900003,1.5686159179138452,1.3862943611198906,0.8754687373538999,1.5686159179138452,1.2809338454620642,2.772588722239781,2.1972255773367193,1.5686159179138452,2.0794415416798357,2.8903727578966647,2.4849066497880004,1.3862943611198906,1.3862943611198906,1.5686159179138452,1.5686159179138452,0.8754687373538999,0.8754687373538999,1.3862943611198906,3.4657359027997265,1.3217558399823195,2.0149030205422647,2.8903697578981644
p_4_vertices_34.txt,2.772588722239781,4.852030263919617,2.0794415416798357,2.0794415416798357,3.060272794689562,1.8562979903656263,2.367125614129617,2.0794415416798357,3.4657359027997265,4.564348191467836,4.1588830833596715,2.0794415416798357,2.302585092994046,3.7534169752510076,4.158880083361172,3.060272794689562,3.7534169752510076,2.2617630984737906,3.4657359027997265,1.791759469228055,1.8562979903656263,3.871199010909891,1.791759469228055,1.5686159179138452,0.0,3.7534169752510076,1.3862943611198906,1.6739764335716716,4.564348191467836,2.4849066497880004,2.0794415416798357,1.1631508098056809,2.0794415416798357,3.1780548303484455,4.852030263919617,2.367123614131617,4.1588830833596715,4.1588830833596715,2.772588722239781,1.7917604692285551,4.276664119018055,2.4849066497880004,1.791759469228055,4.1588830833596715,4.2766671190165555,4.852030263919617,3.4657359027997265,4.564348191467836,4.852030263919617,4.1588830833596715,3.7534169752510076,2.772588722239781,1.0986122886681098,1.3862943611198906,1.3862943611198906
4_vertices_35.txt,2.0794415416798357,2.4849066497880004,2.367122614131117,1.6094379124341003,2.8903707578986646,1.1631508098056809,2.0794415416798357,2.4849066497880004,1.6094379124341003,2.4849076497885005,4.564349191468336,2.0794415416798357,2.0794415416798357,2.4849066497880004,2.8903707578986646,2.772588722239781,2.4849066497880004,1.6094379124341003,1.791759469228055,1.791759469228055,2.0149030205422647,3.1780538303479458,1.791759469228055,0.8754687373538999,3.7534169752510076,0.0,1.3862943611198906,1.3862943611198906,1.7917604692285551,3.871192010939391,2.0794415416798357,0.6931471805599453,2.0794415416798357,2.4849066497880004,1.7917604692285551,2.4849076497885005,3.871205010915891,2.302585092994046,3.1780548303484455,2.1972255773367193,3.871201010907891,2.4849066497880004,2.0794415416798357,3.58351993845661,2.772588722239781,2.0794415416798357,2.4849066497880004,2.4849076497885005,1.7917604692285551,4.1588830833596715,2.772588722239781,2.772588722239781,1.0986122886681098,1.3862943611198906,1.3862943611198906
3_vertices_26.txt,3.4657359027997265,1.3862943611198906,1.3862943611198906,1.6094379124341003,1.3862943611198906,1.5686159179138455,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,3.4657359027997265,3.4657359027997265,1.5686159179138455,1.3862943611198906,1.1394342831883648,1.3862943611198906,4.68212322715622,1.1631508098056809,1.6094379124341003,2.0794415416798357,2.0794415416798357,1.791759469228055,1.3217558399823195,1.3862943611198906,1.3862943611198906,0.0,1.3862943611198906,0.9808292530117262,1.3862943611198906,2.0794415416798357,1.0986122886681098,2.2617610984757905,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.6094379124341003,1.5040773967762742,2.772588722239781,1.5040783967767741,1.3862943611198906,2.70805020110221,2.602690685444884,2.302585092994046,1.1631508098056809,1.3217558399823195,1.6094379124341003,1.8562979903656263,1.3862943611198906,1.3862943611198906,1.791759469228055,3.4657359027997265,1.0986122886681098,1.791759469228055,2.4849066497880004
3_vertices_28.txt,4.1588830833596715,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.6094379124341003,1.3862943611198906,1.6739764335716716,1.791759469228055,1.3862943611198906,1.5040773967762742,4.1588830833596715,3.871201010907891,1.3862943611198906,1.6739764335716716,1.3862943611198906,1.3862943611198906,4.969805299608001,1.3862943611198906,2.0794415416798357,2.0794415416798357,1.6739764335716716,1.0986122886681098,1.5040773967762742,1.6739764335716716,1.3862943611198906,1.3862943611198906,0.0,1.0986122886681098,1.3862943611198906,2.0794415416798357,1.3217558399823195,3.1780518303499457,1.5040773967762742,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.6094379124341003,3.1780538303479458,1.3862943611198906,1.1631508098056809,2.772588722239781,2.8903727578966647,2.0794415416798357,1.1631508098056809,1.0986122886681098,1.791759469228055,2.0794415416798357,1.3862943611198906,1.3862943611198906,1.6739764335716716,4.1588830833596715,1.3862943611198906,1.0986122886681098,2.772588722239781
4_vertices_12.txt,1.3862943611198906,1.791759469228055,2.772588722239781,1.3862943611198906,2.8903697578981644,0.9400072584914712,2.8903697578981644,2.4849066497880004,2.0794415416798357,2.0794415416798357,4.382026634673881,1.3862943611198906,1.3862943611198906,1.791759469228055,2.8903697578981644,2.8903697578981644,1.791759469228055,1.3862943611198906,2.0794415416798357,0.8109302162163288,1.0986122886681098,3.58351693845811,1.2809338454620645,0.6523251860396901,4.564348191467836,1.7917604692285551,0.9808292530117262,1.0986122886681098,0.0,4.276658119048055,1.6094379124341003,0.9400072584914712,1.3862943611198906,2.8903727578966647,1.6094379124341003,2.8903727578966647,3.9889820465662744,2.0794415416798357,3.4657359027997265,1.791759469228055,3.8711930109398907,2.4849066497880004,1.8325814637483102,3.871201010907891,2.4849076497885005,1.791759469228055,2.0794415416798357,2.0794415416798357,1.3862943611198906,4.1588830833596715,2.0794415416798357,1.791759469228055,0.6931471805599453,1.2809338454620642,1.6094379124341003
p_4_vertices_49.txt,2.0794415416798357,4.969805299608001,2.197216577368219,1.6094379124341003,3.4657299028297266,1.1631508098056809,3.1780478303779454,3.58351093848811,3.58351093848811,3.8711930109398907,4.564340191499836,2.0794415416798357,2.0794415416798357,3.871192010939391,4.564340191499836,3.1780488303784455,2.772579722271281,2.0794415416798357,3.58351093848811,1.5040773967762742,1.791759469228055,4.276656119050055,1.3862943611198906,0.8754687373538999,2.4849066497880004,3.871192010939391,1.3862943611198906,1.3862943611198906,4.276658119048055,0.0,2.0794415416798357,1.3217558399823195,3.1780518303499457,3.988977046596774,4.564340191499836,3.871192010939391,4.564348191467836,4.276658119048055,3.4657359027997265,2.014904020542765,4.564342191497836,2.4849066497880004,2.772579722271281,3.8711930109398907,3.8711930109398907,4.564340191499836,3.8711930109398907,4.564340191499836,4.969805299608001,4.1588830833596715,4.158874083391171,4.094348562230101,1.3862943611198906,1.5686159179138452,3.1780518303499457
3_vertices_38.txt,3.4657359027997265,2.0794415416798357,1.6739764335716716,2.0794415416798357,2.4849066497880004,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357,3.4657359027997265,3.4657359027997265,2.0794415416798357,2.0794415416798357,2.4849066497880004,2.302585092994046,4.969805299608001,2.0794415416798357,2.0794415416798357,2.302585092994046,2.0794415416798357,1.3862943611198906,1.6094379124341003,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357,1.6094379124341003,2.0794415416798357,0.0,2.0794415416798357,2.4849046497900003,1.791759469228055,1.3862943611198906,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.4849066497880004,3.1780538303479458,2.8903727578966647,2.772588722239781,1.8562979903656263,1.3862943611198906,2.0794415416798357,2.0794415416798357,1.3862943611198906,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357,1.3862943611198906,2.772588722239781
3_vertices_19.txt,3.9357395320454622,0.9808292530117262,0.6931471805599453,1.3217558399823195,1.3862943611198906,1.3862943611198906,1.2809338454620645,1.1631508098056809,1.0986122886681098,0.6931471805599453,0.6931471805599453,3.7534179752515073,4.1588830833596715,0.8754687373538999,0.8754687373538999,1.0986122886681098,1.3217558399823195,5.375270407716165,0.8754687373538999,1.0986122886681098,2.367123614131617,1.3862943611198906,1.5040773967762742,1.3217558399823195,1.1631508098056809,0.6931471805599453,1.0986122886681098,1.3217558399823195,0.9400072584914712,1.3217558399823195,2.0794415416798357,0.0,2.954908279035736,1.5040773967762742,1.1631508098056809,1.1631508098056809,1.3862943611198906,1.2809338454620642,3.060270794691562,1.7917604692285551,0.8754687373538999,2.4849066497880004,3.3603763871424004,1.791759469228055,0.8754687373538999,0.8109302162163288,1.3862943611198906,1.791759469228055,1.1631508098056809,1.1631508098056809,1.6739764335716716,4.1588830833596715,0.8754687373538999,1.5040773967762742,3.1780518303499457
3_vertices_13.txt,1.6739784335696717,2.0794415416798357,1.3862943611198906,3.1780518303499457,2.772588722239781,2.8903697578981644,2.0794415416798357,2.0794415416798357,1.6094379124341003,1.791759469228055,3.1780518303499457,1.6739784335696717,1.6739784335696717,2.1972255773367193,2.70804820110421,2.602690685444884,2.602690685444884,2.8903657579261646,2.4849066497880004,2.4849046497900003,1.8562979903656263,2.8903697578981644,3.1780518303499457,2.4849046497900003,2.0794415416798357,2.0794415416798357,2.2617610984757905,3.1780518303499457,1.3862943611198906,3.1780518303499457,2.4849046497900003,2.954908279035736,0.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.8562979903656263,2.079438541681336,1.1631508098056809,2.4849046497900003,1.0986122886681098,2.0794415416798357,1.3862943611198906,1.0986122886681098,1.791759469228055,2.0794415416798357,1.3862943611198906,1.3862943611198906,1.3862943611198906,2.0794415416798357,2.8903697578981644,3.1780518303499457,2.0794415416798357
4_vertices_36.txt,2.0794415416798357,2.772588722239781,2.7725897222402813,1.6094379124341003,2.4849066497880004,1.6739764335716716,2.4849066497880004,3.1780538303479458,2.4849076497885005,3.1780538303479458,4.564348191467836,1.3862943611198906,1.6094379124341003,3.1780548303484455,3.58351793845861,3.58351793845861,3.1780548303484455,1.5686159179138452,2.1972255773367193,1.3862943611198906,1.3862943611198906,3.58351793845861,1.791759469228055,1.5686159179138452,3.1780548303484455,2.4849066497880004,1.3862943611198906,1.5040773967762742,2.8903727578966647,3.988977046596774,1.791759469228055,1.5040773967762742,1.3862943611198906,0.0,2.772588722239781,3.295837866004829,3.4657359027997265,2.772588722239781,3.4657359027997265,1.3217558399823195,4.1588830833596715,2.4849066497880004,2.4849066497880004,4.1588830833596715,2.4849076497885005,3.1780538303479458,3.1780538303479458,2.772588722239781,3.1780538303479458,4.564349191468336,2.4849066497880004,2.772588722239781,1.0986122886681098,1.5040773967762742,2.0794415416798357
4_vertices_17.txt,1.3862943611198906,1.6739764335716716,3.1780538303479458,1.3862943611198906,2.1972225773382195,1.3862943611198906,2.4849046497900003,2.772588722239781,2.302585092994046,1.6739764335716716,4.0943445622221,1.3862943611198906,1.3862943611198906,2.4849066497880004,3.1780518303499457,2.7080512011027102,2.302585092994046,1.3862943611198906,2.4849066497880004,1.0986122886681098,1.3862943611198906,3.295834866006329,1.3862943611198906,1.3862943611198906,4.852030263919617,1.7917604692285551,1.3862943611198906,1.3862943611198906,1.6094379124341003,4.564340191499836,1.3862943611198906,1.1631508098056809,1.3862943611198906,2.772588722239781,0.0,3.1135163092108744,3.871201010907891,1.791759469228055,3.4657359027997265,1.791759469228055,4.0943425622241,2.4849066497880004,2.0149030205422647,3.871201010907891,2.772588722239781,1.791759469228055,1.791759469228055,2.8903717578961645,2.0149030205422647,4.1588830833596715,1.791759469228055,2.772588722239781,0.6931471805599453,1.3862943611198906,1.791759469228055
